id,order_id,product_id,quantity,order_date,net_price
4969,1636,9,2,4/5/2025,26
4970,1636,2,2,4/5/2025,28
4971,1636,3,2,4/5/2025,27
4972,1637,5,1,1/10/2025,7
4973,1637,7,3,1/10/2025,25.5
4974,1637,9,2,1/10/2025,26
4975,1638,5,3,10/10/2024,21
4976,1638,7,1,10/10/2024,8.5
4977,1638,3,1,10/10/2024,13.5
4978,1639,3,1,2/10/2025,13.5
4979,1639,5,2,2/10/2025,14
4980,1639,1,2,2/10/2025,24
4981,1640,6,3,6/14/2025,19.5
4982,1640,3,2,6/14/2025,27
4983,1640,4,2,6/14/2025,30
4984,1640,9,1,6/14/2025,13
4985,1640,7,3,6/14/2025,25.5
4986,1641,5,1,12/7/2024,7
4987,1641,1,1,12/7/2024,12
4988,1641,4,1,12/7/2024,15
4989,1642,10,3,5/3/2025,27
4990,1642,5,2,5/3/2025,14
4991,1643,4,2,10/20/2024,30
4992,1643,3,2,10/20/2024,27
4993,1643,10,1,10/20/2024,9
4994,1643,1,1,10/20/2024,12
4995,1643,8,1,10/20/2024,11.5
4996,1644,5,2,12/6/2024,14
4997,1645,8,1,3/18/2025,11.5
4998,1645,7,2,3/18/2025,17
4999,1645,1,2,3/18/2025,24
5000,1645,4,1,3/18/2025,15
5001,1646,8,1,6/7/2025,11.5
5002,1646,2,2,6/7/2025,28
5003,1646,6,2,6/7/2025,13
5004,1646,4,2,6/7/2025,30
5005,1646,3,1,6/7/2025,13.5
5006,1647,4,3,11/5/2024,45
5007,1647,3,3,11/5/2024,40.5
5008,1648,9,3,1/10/2025,39
5009,1648,1,1,1/10/2025,12
5010,1648,5,2,1/10/2025,14
5011,1648,3,1,1/10/2025,13.5
5012,1648,4,3,1/10/2025,45
5013,1649,8,1,6/22/2025,11.5
5014,1649,9,3,6/22/2025,39
5015,1650,4,3,3/2/2025,45
5016,1651,8,1,4/11/2025,11.5
5017,1651,5,1,4/11/2025,7
5018,1651,3,2,4/11/2025,27
5019,1651,2,3,4/11/2025,42
5020,1651,7,2,4/11/2025,17
5021,1652,5,1,6/11/2025,7
5022,1652,8,1,6/11/2025,11.5
5023,1653,9,2,12/20/2024,26
5024,1653,8,3,12/20/2024,34.5
5025,1654,1,1,11/2/2024,12
5026,1654,3,1,11/2/2024,13.5
5027,1654,6,2,11/2/2024,13
5028,1654,9,3,11/2/2024,39
5029,1655,1,2,5/6/2025,24
5030,1656,6,3,6/15/2025,19.5
5031,1656,4,1,6/15/2025,15
5032,1656,8,3,6/15/2025,34.5
5033,1657,7,1,12/13/2024,8.5
5034,1658,5,1,10/21/2024,7
5035,1659,2,1,2/6/2025,14
5036,1659,5,2,2/6/2025,14
5037,1659,4,2,2/6/2025,30
5038,1660,6,1,12/15/2024,6.5
5039,1660,10,2,12/15/2024,18
5040,1660,3,2,12/15/2024,27
5041,1660,2,2,12/15/2024,28
5042,1661,2,3,6/12/2025,42
5043,1661,9,2,6/12/2025,26
5044,1661,6,2,6/12/2025,13
5045,1661,5,3,6/12/2025,21
5046,1661,4,2,6/12/2025,30
5047,1662,1,1,10/28/2024,12
5048,1662,6,1,10/28/2024,6.5
5049,1662,2,3,10/28/2024,42
5050,1662,5,1,10/28/2024,7
5051,1663,2,3,5/1/2025,42
5052,1663,3,1,5/1/2025,13.5
5053,1664,2,3,10/29/2024,42
5054,1664,7,2,10/29/2024,17
5055,1664,5,1,10/29/2024,7
5056,1664,9,2,10/29/2024,26
5057,1664,4,3,10/29/2024,45
5058,1665,10,3,1/19/2025,27
5059,1666,1,1,12/20/2024,12
5060,1666,5,1,12/20/2024,7
5061,1666,7,1,12/20/2024,8.5
5062,1667,2,1,5/18/2025,14
5063,1667,10,2,5/18/2025,18
5064,1667,5,1,5/18/2025,7
5065,1667,6,3,5/18/2025,19.5
5066,1668,5,3,10/8/2024,21
5067,1668,1,3,10/8/2024,36
5068,1668,7,3,10/8/2024,25.5
5069,1668,3,1,10/8/2024,13.5
5070,1668,6,3,10/8/2024,19.5
5071,1669,7,3,10/24/2024,25.5
5072,1669,1,2,10/24/2024,24
5073,1669,10,2,10/24/2024,18
5074,1669,2,2,10/24/2024,28
5075,1670,4,3,10/12/2024,45
5076,1670,6,2,10/12/2024,13
5077,1670,2,2,10/12/2024,28
5078,1670,9,1,10/12/2024,13
5079,1670,3,2,10/12/2024,27
5080,1671,3,1,12/9/2024,13.5
5081,1671,8,3,12/9/2024,34.5
5082,1671,1,1,12/9/2024,12
5083,1671,7,1,12/9/2024,8.5
5084,1672,7,2,4/10/2025,17
5085,1673,7,3,5/22/2025,25.5
5086,1673,8,1,5/22/2025,11.5
5087,1673,5,3,5/22/2025,21
5088,1673,10,1,5/22/2025,9
5089,1674,3,2,1/14/2025,27
5090,1675,2,2,12/23/2024,28
5091,1675,10,3,12/23/2024,27
5092,1675,9,1,12/23/2024,13
5093,1675,3,3,12/23/2024,40.5
5094,1675,5,1,12/23/2024,7
5095,1676,9,3,1/2/2025,39
5096,1676,2,1,1/2/2025,14
5097,1676,10,2,1/2/2025,18
5098,1676,3,3,1/2/2025,40.5
5099,1677,10,3,1/14/2025,27
5100,1677,9,2,1/14/2025,26
5101,1677,2,1,1/14/2025,14
5102,1677,7,2,1/14/2025,17
5103,1678,9,3,3/14/2025,39
5104,1678,7,3,3/14/2025,25.5
5105,1679,3,3,4/9/2025,40.5
5106,1680,4,1,3/7/2025,15
5107,1680,1,2,3/7/2025,24
5108,1681,9,2,10/29/2024,26
5109,1681,1,2,10/29/2024,24
5110,1681,4,3,10/29/2024,45
5111,1681,10,3,10/29/2024,27
5112,1681,2,2,10/29/2024,28
5113,1682,5,1,4/12/2025,7
5114,1682,6,3,4/12/2025,19.5
5115,1682,7,3,4/12/2025,25.5
5116,1683,4,1,1/18/2025,15
5117,1683,3,2,1/18/2025,27
5118,1683,9,2,1/18/2025,26
5119,1683,1,2,1/18/2025,24
5120,1683,10,1,1/18/2025,9
5121,1684,7,2,12/28/2024,17
5122,1685,1,3,11/18/2024,36
5123,1685,10,2,11/18/2024,18
5124,1685,5,1,11/18/2024,7
5125,1686,1,3,5/4/2025,36
5126,1687,6,2,11/20/2024,13
5127,1687,4,3,11/20/2024,45
5128,1687,1,2,11/20/2024,24
5129,1687,9,1,11/20/2024,13
5130,1688,2,2,12/18/2024,28
5131,1689,5,3,11/9/2024,21
5132,1690,5,2,3/28/2025,14
5133,1690,1,3,3/28/2025,36
5134,1690,7,1,3/28/2025,8.5
5135,1690,3,1,3/28/2025,13.5
5136,1690,8,1,3/28/2025,11.5
5137,1691,5,2,10/4/2024,14
5138,1692,3,3,1/7/2025,40.5
5139,1693,10,3,1/7/2025,27
5140,1694,1,1,12/29/2024,12
5141,1694,7,3,12/29/2024,25.5
5142,1695,1,2,4/17/2025,24
5143,1695,8,3,4/17/2025,34.5
5144,1695,7,3,4/17/2025,25.5
5145,1695,4,3,4/17/2025,45
5146,1695,9,2,4/17/2025,26
5147,1696,6,2,4/14/2025,13
5148,1696,4,2,4/14/2025,30
5149,1696,1,2,4/14/2025,24
5150,1697,8,3,1/2/2025,34.5
5151,1697,3,1,1/2/2025,13.5
5152,1697,1,2,1/2/2025,24
5153,1697,7,1,1/2/2025,8.5
5154,1697,5,2,1/2/2025,14
5155,1698,1,3,10/6/2024,36
5156,1698,6,2,10/6/2024,13
5157,1698,5,1,10/6/2024,7
5158,1698,10,3,10/6/2024,27
5159,1698,8,3,10/6/2024,34.5
5160,1699,9,3,10/21/2024,39
5161,1699,5,1,10/21/2024,7
5162,1699,6,1,10/21/2024,6.5
5163,1699,3,3,10/21/2024,40.5
5164,1699,10,3,10/21/2024,27
5165,1700,2,2,6/5/2025,28
5166,1700,3,3,6/5/2025,40.5
5167,1700,7,1,6/5/2025,8.5
5168,1700,4,2,6/5/2025,30
5169,1700,1,1,6/5/2025,12
5170,1701,4,1,12/15/2024,15
5171,1701,5,2,12/15/2024,14
5172,1701,6,2,12/15/2024,13
5173,1701,7,2,12/15/2024,17
5174,1701,2,3,12/15/2024,42
5175,1702,8,3,5/10/2025,34.5
5176,1702,9,2,5/10/2025,26
5177,1702,3,3,5/10/2025,40.5
5178,1702,2,3,5/10/2025,42
5179,1702,1,1,5/10/2025,12
5180,1703,7,3,4/24/2025,25.5
5181,1703,1,2,4/24/2025,24
5182,1703,6,2,4/24/2025,13
5183,1704,7,3,2/9/2025,25.5
5184,1704,3,3,2/9/2025,40.5
5185,1705,3,2,11/20/2024,27
5186,1705,8,1,11/20/2024,11.5
5187,1706,4,2,3/13/2025,30
5188,1707,7,1,4/28/2025,8.5
5189,1707,10,1,4/28/2025,9
5190,1707,5,1,4/28/2025,7
5191,1708,4,2,1/19/2025,30
5192,1708,9,1,1/19/2025,13
5193,1709,5,3,5/26/2025,21
5194,1709,10,2,5/26/2025,18
5195,1710,9,3,6/29/2025,39
5196,1711,5,1,5/11/2025,7
5197,1711,1,3,5/11/2025,36
5198,1711,9,1,5/11/2025,13
5199,1711,8,3,5/11/2025,34.5
5200,1712,1,3,3/1/2025,36
5201,1712,6,1,3/1/2025,6.5
5202,1713,5,1,3/4/2025,7
5203,1713,2,1,3/4/2025,14
5204,1713,1,1,3/4/2025,12
5205,1713,8,3,3/4/2025,34.5
5206,1713,10,3,3/4/2025,27
5207,1714,6,3,1/13/2025,19.5
5208,1714,2,1,1/13/2025,14
5209,1714,5,2,1/13/2025,14
5210,1714,10,2,1/13/2025,18
5211,1715,7,1,6/6/2025,8.5
5212,1715,9,1,6/6/2025,13
5213,1715,3,1,6/6/2025,13.5
5214,1715,6,3,6/6/2025,19.5
5215,1715,2,1,6/6/2025,14
5216,1716,2,3,10/7/2024,42
5217,1716,7,2,10/7/2024,17
5218,1716,1,1,10/7/2024,12
5219,1717,9,3,3/23/2025,39
5220,1717,8,3,3/23/2025,34.5
5221,1717,10,1,3/23/2025,9
5222,1718,10,3,4/27/2025,27
5223,1718,6,1,4/27/2025,6.5
5224,1718,7,3,4/27/2025,25.5
5225,1718,9,2,4/27/2025,26
5226,1719,4,2,2/28/2025,30
5227,1719,2,1,2/28/2025,14
5228,1719,8,1,2/28/2025,11.5
5229,1719,9,3,2/28/2025,39
5230,1719,10,2,2/28/2025,18
5231,1720,1,2,12/14/2024,24
5232,1720,8,2,12/14/2024,23
5233,1720,7,3,12/14/2024,25.5
5234,1720,6,3,12/14/2024,19.5
5235,1720,4,2,12/14/2024,30
5236,1721,2,2,10/25/2024,28
5237,1721,7,1,10/25/2024,8.5
5238,1721,8,1,10/25/2024,11.5
5239,1722,10,2,2/10/2025,18
5240,1722,5,1,2/10/2025,7
5241,1723,8,2,2/18/2025,23
5242,1723,9,2,2/18/2025,26
5243,1723,2,3,2/18/2025,42
5244,1724,9,1,10/22/2024,13
5245,1725,1,1,6/1/2025,12
5246,1725,2,2,6/1/2025,28
5247,1725,9,1,6/1/2025,13
5248,1726,5,1,1/24/2025,7
5249,1726,10,1,1/24/2025,9
5250,1727,5,1,5/31/2025,7
5251,1728,7,2,6/3/2025,17
5252,1729,1,1,4/14/2025,12
5253,1729,5,2,4/14/2025,14
5254,1729,10,2,4/14/2025,18
5255,1729,2,3,4/14/2025,42
5256,1730,9,3,3/12/2025,39
5257,1730,10,3,3/12/2025,27
5258,1730,5,1,3/12/2025,7
5259,1731,8,1,12/22/2024,11.5
5260,1732,7,3,10/23/2024,25.5
5261,1732,5,3,10/23/2024,21
5262,1733,5,1,5/17/2025,7
5263,1734,8,3,12/6/2024,34.5
5264,1734,1,1,12/6/2024,12
5265,1734,2,3,12/6/2024,42
5266,1735,6,1,4/7/2025,6.5
5267,1735,3,1,4/7/2025,13.5
5268,1736,8,2,1/2/2025,23
5269,1736,9,1,1/2/2025,13
5270,1737,5,3,10/9/2024,21
5271,1737,6,3,10/9/2024,19.5
5272,1737,10,2,10/9/2024,18
5273,1738,2,3,10/11/2024,42
5274,1738,3,2,10/11/2024,27
5275,1738,4,1,10/11/2024,15
5276,1738,5,3,10/11/2024,21
5277,1739,3,2,11/20/2024,27
5278,1739,8,3,11/20/2024,34.5
5279,1739,9,3,11/20/2024,39
5280,1739,10,2,11/20/2024,18
5281,1739,4,1,11/20/2024,15
5282,1740,7,3,5/1/2025,25.5
5283,1740,10,3,5/1/2025,27
5284,1740,3,3,5/1/2025,40.5
5285,1740,2,1,5/1/2025,14
5286,1740,4,3,5/1/2025,45
5287,1741,10,3,10/21/2024,27
5288,1741,5,1,10/21/2024,7
5289,1741,7,3,10/21/2024,25.5
5290,1741,3,2,10/21/2024,27
5291,1742,3,1,10/22/2024,13.5
5292,1743,7,3,11/13/2024,25.5
5293,1743,2,2,11/13/2024,28
5294,1743,5,3,11/13/2024,21
5295,1744,1,2,11/1/2024,24
5296,1744,10,1,11/1/2024,9
5297,1744,5,2,11/1/2024,14
5298,1744,9,3,11/1/2024,39
5299,1745,1,3,10/27/2024,36
5300,1745,4,2,10/27/2024,30
5301,1745,8,1,10/27/2024,11.5
5302,1745,7,2,10/27/2024,17
5303,1745,5,2,10/27/2024,14
5304,1746,7,1,11/21/2024,8.5
5305,1746,10,3,11/21/2024,27
5306,1746,1,3,11/21/2024,36
5307,1747,7,3,6/26/2025,25.5
5308,1747,8,3,6/26/2025,34.5
5309,1747,2,3,6/26/2025,42
5310,1747,4,2,6/26/2025,30
5311,1748,1,2,2/10/2025,24
5312,1749,5,1,12/27/2024,7
5313,1749,6,1,12/27/2024,6.5
5314,1749,9,1,12/27/2024,13
5315,1750,1,1,10/25/2024,12
5316,1751,6,2,10/27/2024,13
5317,1751,5,1,10/27/2024,7
5318,1751,1,2,10/27/2024,24
5319,1751,4,1,10/27/2024,15
5320,1752,9,2,3/3/2025,26
5321,1752,5,1,3/3/2025,7
5322,1752,3,3,3/3/2025,40.5
5323,1753,10,2,12/24/2024,18
5324,1753,5,2,12/24/2024,14
5325,1753,1,2,12/24/2024,24
5326,1753,2,3,12/24/2024,42
5327,1753,4,2,12/24/2024,30
5328,1754,5,1,2/20/2025,7
5329,1754,8,2,2/20/2025,23
5330,1754,2,3,2/20/2025,42
5331,1755,4,1,1/21/2025,15
5332,1756,3,3,1/18/2025,40.5
5333,1756,4,3,1/18/2025,45
5334,1756,5,1,1/18/2025,7
5335,1756,8,3,1/18/2025,34.5
5336,1756,6,2,1/18/2025,13
5337,1757,9,1,2/7/2025,13
5338,1757,4,2,2/7/2025,30
5339,1757,6,2,2/7/2025,13
5340,1757,8,1,2/7/2025,11.5
5341,1758,1,2,2/25/2025,24
5342,1758,4,3,2/25/2025,45
5343,1758,2,1,2/25/2025,14
5344,1758,3,2,2/25/2025,27
5345,1759,7,2,3/7/2025,17
5346,1759,4,3,3/7/2025,45
5347,1760,5,3,1/31/2025,21
5348,1760,9,2,1/31/2025,26
5349,1760,8,2,1/31/2025,23
5350,1761,3,2,6/11/2025,27
5351,1762,4,2,11/6/2024,30
5352,1762,8,1,11/6/2024,11.5
5353,1762,6,2,11/6/2024,13
5354,1762,1,2,11/6/2024,24
5355,1763,5,2,5/13/2025,14
5356,1763,7,2,5/13/2025,17
5357,1763,2,2,5/13/2025,28
5358,1763,1,1,5/13/2025,12
5359,1764,9,1,2/27/2025,13
5360,1765,7,2,12/1/2024,17
5361,1765,10,1,12/1/2024,9
5362,1765,1,2,12/1/2024,24
5363,1765,6,3,12/1/2024,19.5
5364,1766,6,3,4/27/2025,19.5
5365,1766,2,1,4/27/2025,14
5366,1766,9,1,4/27/2025,13
5367,1767,8,1,3/26/2025,11.5
5368,1767,2,2,3/26/2025,28
5369,1767,4,1,3/26/2025,15
5370,1767,1,3,3/26/2025,36
5371,1768,8,1,10/28/2024,11.5
5372,1768,9,1,10/28/2024,13
5373,1769,3,1,11/24/2024,13.5
5374,1769,9,3,11/24/2024,39
5375,1770,9,3,10/18/2024,39
5376,1770,2,1,10/18/2024,14
5377,1771,5,2,2/4/2025,14
5378,1771,4,3,2/4/2025,45
5379,1771,8,1,2/4/2025,11.5
5380,1771,7,1,2/4/2025,8.5
5381,1771,9,1,2/4/2025,13
5382,1772,9,3,12/17/2024,39
5383,1772,10,3,12/17/2024,27
5384,1773,1,2,6/28/2025,24
5385,1773,5,1,6/28/2025,7
5386,1774,3,3,2/23/2025,40.5
5387,1775,2,2,3/3/2025,28
5388,1775,6,1,3/3/2025,6.5
5389,1775,10,1,3/3/2025,9
5390,1775,5,3,3/3/2025,21
5391,1775,7,1,3/3/2025,8.5
5392,1776,1,2,11/24/2024,24
5393,1776,5,2,11/24/2024,14
5394,1776,2,1,11/24/2024,14
5395,1776,4,2,11/24/2024,30
5396,1777,1,1,11/27/2024,12
5397,1777,10,2,11/27/2024,18
5398,1777,6,1,11/27/2024,6.5
5399,1778,1,2,2/20/2025,24
5400,1778,4,3,2/20/2025,45
5401,1778,10,2,2/20/2025,18
5402,1779,6,1,3/21/2025,6.5
5403,1780,1,2,1/10/2025,24
5404,1781,5,1,3/3/2025,7
5405,1781,2,1,3/3/2025,14
5406,1781,3,2,3/3/2025,27
5407,1781,1,1,3/3/2025,12
5408,1781,8,2,3/3/2025,23
5409,1782,8,2,5/19/2025,23
5410,1782,6,2,5/19/2025,13
5411,1782,7,3,5/19/2025,25.5
5412,1783,9,2,2/18/2025,26
5413,1784,10,3,5/15/2025,27
5414,1784,3,3,5/15/2025,40.5
5415,1784,5,2,5/15/2025,14
5416,1785,10,3,2/1/2025,27
5417,1786,9,2,12/31/2024,26
5418,1787,10,2,10/20/2024,18
5419,1787,5,2,10/20/2024,14
5420,1787,3,3,10/20/2024,40.5
5421,1787,7,2,10/20/2024,17
5422,1788,2,2,5/23/2025,28
5423,1788,6,1,5/23/2025,6.5
5424,1788,3,3,5/23/2025,40.5
5425,1788,8,1,5/23/2025,11.5
5426,1788,10,3,5/23/2025,27
5427,1789,6,3,2/18/2025,19.5
5428,1789,8,2,2/18/2025,23
5429,1789,5,3,2/18/2025,21
5430,1789,4,1,2/18/2025,15
5431,1789,2,2,2/18/2025,28
5432,1790,10,1,11/8/2024,9
5433,1790,9,3,11/8/2024,39
5434,1790,1,2,11/8/2024,24
5435,1790,6,1,11/8/2024,6.5
5436,1791,10,3,12/22/2024,27
5437,1791,1,3,12/22/2024,36
5438,1792,8,2,6/6/2025,23
5439,1792,4,1,6/6/2025,15
5440,1792,3,3,6/6/2025,40.5
5441,1792,1,1,6/6/2025,12
5442,1793,5,1,2/7/2025,7
5443,1793,8,3,2/7/2025,34.5
5444,1793,6,3,2/7/2025,19.5
5445,1794,10,2,4/12/2025,18
5446,1794,6,2,4/12/2025,13
5447,1794,8,2,4/12/2025,23
5448,1794,7,1,4/12/2025,8.5
5449,1795,5,2,4/20/2025,14
5450,1795,2,2,4/20/2025,28
5451,1795,9,2,4/20/2025,26
5452,1795,3,1,4/20/2025,13.5
5453,1796,8,1,1/26/2025,11.5
5454,1796,10,2,1/26/2025,18
5455,1797,10,3,1/29/2025,27
5456,1797,2,2,1/29/2025,28
5457,1797,3,1,1/29/2025,13.5
5458,1797,4,3,1/29/2025,45
5459,1798,5,2,1/26/2025,14
5460,1798,3,1,1/26/2025,13.5
5461,1798,7,1,1/26/2025,8.5
5462,1798,1,2,1/26/2025,24
5463,1799,7,3,1/6/2025,25.5
5464,1800,3,2,12/24/2024,27
5465,1800,7,2,12/24/2024,17
5466,1800,10,3,12/24/2024,27
5467,1800,6,2,12/24/2024,13
5468,1801,3,1,3/1/2025,13.5
5469,1801,1,2,3/1/2025,24
5470,1801,2,2,3/1/2025,28
5471,1801,5,1,3/1/2025,7
5472,1802,2,1,1/15/2025,14
5473,1802,8,1,1/15/2025,11.5
5474,1802,3,3,1/15/2025,40.5
5475,1802,7,1,1/15/2025,8.5
5476,1802,9,2,1/15/2025,26
5477,1803,7,1,12/29/2024,8.5
5478,1803,10,2,12/29/2024,18
5479,1803,2,3,12/29/2024,42
5480,1804,6,2,12/14/2024,13
5481,1804,4,1,12/14/2024,15
5482,1804,7,3,12/14/2024,25.5
5483,1804,2,2,12/14/2024,28
5484,1805,10,2,1/10/2025,18
5485,1805,9,1,1/10/2025,13
5486,1805,6,3,1/10/2025,19.5
5487,1805,4,3,1/10/2025,45
5488,1806,10,1,10/19/2024,9
5489,1807,2,1,4/21/2025,14
5490,1807,7,2,4/21/2025,17
5491,1808,3,3,10/13/2024,40.5
5492,1808,8,1,10/13/2024,11.5
5493,1808,6,2,10/13/2024,13
5494,1809,2,1,6/23/2025,14
5495,1809,4,1,6/23/2025,15
5496,1809,8,3,6/23/2025,34.5
5497,1810,6,3,6/28/2025,19.5
5498,1810,2,1,6/28/2025,14
5499,1810,4,1,6/28/2025,15
5500,1810,9,3,6/28/2025,39
5501,1810,1,1,6/28/2025,12
5502,1811,3,2,5/16/2025,27
5503,1811,2,3,5/16/2025,42
5504,1811,1,2,5/16/2025,24
5505,1812,3,3,10/17/2024,40.5
5506,1812,6,3,10/17/2024,19.5
5507,1813,1,3,3/16/2025,36
5508,1813,7,2,3/16/2025,17
5509,1813,8,1,3/16/2025,11.5
5510,1813,4,3,3/16/2025,45
5511,1813,2,1,3/16/2025,14
5512,1814,1,3,5/21/2025,36
5513,1814,10,1,5/21/2025,9
5514,1814,5,2,5/21/2025,14
5515,1815,7,2,6/15/2025,17
5516,1816,1,2,3/16/2025,24
5517,1816,5,3,3/16/2025,21
5518,1816,4,3,3/16/2025,45
5519,1816,9,2,3/16/2025,26
5520,1816,10,2,3/16/2025,18
5521,1817,8,3,1/27/2025,34.5
5522,1817,6,1,1/27/2025,6.5
5523,1817,5,1,1/27/2025,7
5524,1817,7,2,1/27/2025,17
5525,1818,4,1,5/12/2025,15
5526,1818,2,2,5/12/2025,28
5527,1818,8,1,5/12/2025,11.5
5528,1818,3,2,5/12/2025,27
5529,1818,6,2,5/12/2025,13
5530,1819,10,1,11/7/2024,9
5531,1820,10,1,5/4/2025,9
5532,1820,3,2,5/4/2025,27
5533,1820,8,2,5/4/2025,23
5534,1820,1,3,5/4/2025,36
5535,1820,6,2,5/4/2025,13
5536,1821,3,3,11/28/2024,40.5
5537,1821,9,2,11/28/2024,26
5538,1821,8,3,11/28/2024,34.5
5539,1821,5,3,11/28/2024,21
5540,1822,5,3,12/11/2024,21
5541,1822,2,1,12/11/2024,14
5542,1823,6,1,12/19/2024,6.5
5543,1823,8,2,12/19/2024,23
5544,1824,2,3,6/23/2025,42
5545,1825,3,2,4/11/2025,27
5546,1826,3,3,3/30/2025,40.5
5547,1827,5,3,1/3/2025,21
5548,1827,6,2,1/3/2025,13
5549,1827,7,2,1/3/2025,17
5550,1828,7,2,5/1/2025,17
5551,1828,1,2,5/1/2025,24
5552,1828,6,2,5/1/2025,13
5553,1828,9,2,5/1/2025,26
5554,1828,10,2,5/1/2025,18
5555,1829,9,3,1/25/2025,39
5556,1829,6,2,1/25/2025,13
5557,1829,3,2,1/25/2025,27
5558,1830,10,2,10/30/2024,18
5559,1830,3,2,10/30/2024,27
5560,1831,4,1,4/21/2025,15
5561,1831,8,1,4/21/2025,11.5
5562,1831,9,3,4/21/2025,39
5563,1831,6,3,4/21/2025,19.5
5564,1831,5,2,4/21/2025,14
5565,1832,5,2,12/12/2024,14
5566,1832,3,2,12/12/2024,27
5567,1832,8,1,12/12/2024,11.5
5568,1833,4,1,2/21/2025,15
5569,1833,9,1,2/21/2025,13
5570,1834,6,3,2/28/2025,19.5
5571,1834,3,1,2/28/2025,13.5
5572,1834,8,1,2/28/2025,11.5
5573,1835,6,3,12/21/2024,19.5
5574,1835,9,2,12/21/2024,26
5575,1835,7,2,12/21/2024,17
5576,1835,3,3,12/21/2024,40.5
5577,1836,1,1,10/12/2024,12
5578,1836,3,2,10/12/2024,27
5579,1836,2,3,10/12/2024,42
5580,1836,10,2,10/12/2024,18
5581,1836,9,2,10/12/2024,26
5582,1837,6,2,11/6/2024,13
5583,1837,3,1,11/6/2024,13.5
5584,1838,1,2,10/13/2024,24
5585,1838,9,1,10/13/2024,13
5586,1839,10,3,10/10/2024,27
5587,1839,1,1,10/10/2024,12
5588,1840,8,2,4/12/2025,23
5589,1840,1,2,4/12/2025,24
5590,1840,2,1,4/12/2025,14
5591,1841,5,1,4/18/2025,7
5592,1841,7,2,4/18/2025,17
5593,1841,1,2,4/18/2025,24
5594,1841,3,3,4/18/2025,40.5
5595,1841,8,1,4/18/2025,11.5
5596,1842,1,2,4/11/2025,24
5597,1843,7,3,2/8/2025,25.5
5598,1843,2,1,2/8/2025,14
5599,1843,3,3,2/8/2025,40.5
5600,1843,1,1,2/8/2025,12
5601,1843,8,3,2/8/2025,34.5
5602,1844,1,3,3/21/2025,36
5603,1844,9,3,3/21/2025,39
5604,1844,10,3,3/21/2025,27
5605,1844,3,3,3/21/2025,40.5
5606,1845,4,3,5/22/2025,45
5607,1846,9,3,5/17/2025,39
5608,1846,2,3,5/17/2025,42
5609,1846,10,2,5/17/2025,18
5610,1847,8,2,1/24/2025,23
5611,1847,2,1,1/24/2025,14
5612,1847,1,2,1/24/2025,24
5613,1847,7,3,1/24/2025,25.5
5614,1848,2,2,11/12/2024,28
5615,1849,7,1,1/31/2025,8.5
5616,1849,8,2,1/31/2025,23
5617,1849,5,2,1/31/2025,14
5618,1849,6,3,1/31/2025,19.5
5619,1849,2,2,1/31/2025,28
5620,1850,8,3,3/25/2025,34.5
5621,1850,5,3,3/25/2025,21
5622,1850,7,2,3/25/2025,17
5623,1850,4,3,3/25/2025,45
5624,1851,1,1,6/16/2025,12
5625,1851,5,3,6/16/2025,21
5626,1851,10,1,6/16/2025,9
5627,1851,2,3,6/16/2025,42
5628,1852,6,2,6/19/2025,13
5629,1852,2,1,6/19/2025,14
5630,1852,3,2,6/19/2025,27
5631,1852,1,3,6/19/2025,36
5632,1852,10,1,6/19/2025,9
5633,1853,4,1,2/3/2025,15
5634,1853,5,2,2/3/2025,14
5635,1853,2,1,2/3/2025,14
5636,1853,6,2,2/3/2025,13
5637,1853,3,3,2/3/2025,40.5
5638,1854,10,2,10/20/2024,18
5639,1854,7,2,10/20/2024,17
5640,1854,9,2,10/20/2024,26
5641,1855,10,3,4/13/2025,27
5642,1856,1,2,4/1/2025,24
5643,1856,6,3,4/1/2025,19.5
5644,1857,8,1,1/29/2025,11.5
5645,1858,1,3,6/9/2025,36
5646,1858,2,3,6/9/2025,42
5647,1858,10,2,6/9/2025,18
5648,1859,5,1,1/4/2025,7
5649,1859,6,3,1/4/2025,19.5
5650,1860,3,1,1/14/2025,13.5
5651,1860,2,3,1/14/2025,42
5652,1860,9,1,1/14/2025,13
5653,1860,6,1,1/14/2025,6.5
5654,1861,7,2,2/10/2025,17
5655,1862,2,2,6/10/2025,28
5656,1862,9,2,6/10/2025,26
5657,1862,10,2,6/10/2025,18
5658,1862,3,2,6/10/2025,27
5659,1863,10,2,3/11/2025,18
5660,1863,2,1,3/11/2025,14
5661,1863,8,3,3/11/2025,34.5
5662,1863,7,2,3/11/2025,17
5663,1863,9,3,3/11/2025,39
5664,1864,6,3,5/31/2025,19.5
5665,1864,10,3,5/31/2025,27
5666,1864,4,1,5/31/2025,15
5667,1864,2,2,5/31/2025,28
5668,1865,7,1,3/16/2025,8.5
5669,1865,4,2,3/16/2025,30
5670,1865,5,1,3/16/2025,7
5671,1866,8,2,10/31/2024,23
5672,1866,3,1,10/31/2024,13.5
5673,1866,4,2,10/31/2024,30
5674,1866,5,1,10/31/2024,7
5675,1867,7,3,10/8/2024,25.5
5676,1867,3,3,10/8/2024,40.5
5677,1868,8,1,10/9/2024,11.5
5678,1868,2,3,10/9/2024,42
5679,1868,5,1,10/9/2024,7
5680,1869,10,1,4/19/2025,9
5681,1869,3,2,4/19/2025,27
5682,1869,6,1,4/19/2025,6.5
5683,1869,7,1,4/19/2025,8.5
5684,1869,9,1,4/19/2025,13
